,ctx_item_id,arima_orer,seasonal_order,aic,arima_order_p,arima_order_d,arima_order_q,seasonal_order_p,seasonal_order_d,seasonal_order_q,seasonal_order_m
923,FOODS_2_065,"(3, 1, 0)","(0, 0, 0, 12)",519.531469676549,3.0,1.0,0.0,0.0,0.0,0.0,12.0
924,FOODS_2_081,"(3, 0, 0)","(0, 0, 0, 12)",492.25445721533475,3.0,0.0,0.0,0.0,0.0,0.0,12.0
925,FOODS_2_107,"(5, 0, 0)","(0, 0, 0, 12)",522.2786390604363,5.0,0.0,0.0,0.0,0.0,0.0,12.0
926,FOODS_2_138,"(4, 0, 0)","(2, 0, 0, 12)",526.8309156927203,4.0,0.0,0.0,2.0,0.0,0.0,12.0
927,FOODS_2_183,"(3, 1, 1)","(0, 0, 0, 12)",547.381515569969,3.0,1.0,1.0,0.0,0.0,0.0,12.0
928,FOODS_2_198,"(5, 0, 0)","(0, 0, 0, 12)",496.3121937785651,5.0,0.0,0.0,0.0,0.0,0.0,12.0
929,FOODS_2_211,"(5, 0, 0)","(0, 0, 1, 12)",497.71400254753365,5.0,0.0,0.0,0.0,0.0,1.0,12.0
930,FOODS_2_257,"(3, 0, 2)","(1, 0, 0, 12)",329.8992971040276,3.0,0.0,2.0,1.0,0.0,0.0,12.0
931,FOODS_2_322,"(3, 1, 1)","(0, 0, 0, 12)",462.7421009406436,3.0,1.0,1.0,0.0,0.0,0.0,12.0
932,FOODS_2_333,"(0, 1, 2)","(0, 0, 1, 12)",450.8237046023742,0.0,1.0,2.0,0.0,0.0,1.0,12.0
933,FOODS_2_367,"(3, 1, 0)","(0, 0, 0, 12)",486.07712921931056,3.0,1.0,0.0,0.0,0.0,0.0,12.0
934,FOODS_2_384,"(1, 1, 0)","(0, 0, 0, 12)",457.6532435332233,1.0,1.0,0.0,0.0,0.0,0.0,12.0
935,FOODS_3_014,"(1, 1, 0)","(0, 0, 0, 12)",576.0417515366381,1.0,1.0,0.0,0.0,0.0,0.0,12.0
936,FOODS_3_031,"(4, 0, 0)","(0, 0, 0, 12)",429.9498747257039,4.0,0.0,0.0,0.0,0.0,0.0,12.0
937,FOODS_3_043,"(0, 1, 1)","(0, 0, 0, 12)",422.7374659591772,0.0,1.0,1.0,0.0,0.0,0.0,12.0
938,FOODS_3_045,"(2, 1, 2)","(0, 0, 0, 12)",405.071007560412,2.0,1.0,2.0,0.0,0.0,0.0,12.0
939,FOODS_3_048,"(1, 0, 2)","(0, 0, 0, 12)",367.01088205498326,1.0,0.0,2.0,0.0,0.0,0.0,12.0
940,FOODS_3_050,"(3, 1, 1)","(0, 0, 0, 12)",418.1823900387441,3.0,1.0,1.0,0.0,0.0,0.0,12.0
941,FOODS_3_058,"(2, 0, 0)","(0, 0, 0, 12)",254.482433014136,2.0,0.0,0.0,0.0,0.0,0.0,12.0
942,FOODS_3_096,"(0, 1, 0)","(0, 0, 0, 12)",477.16721143961274,0.0,1.0,0.0,0.0,0.0,0.0,12.0
943,FOODS_3_137,"(3, 1, 0)","(0, 0, 0, 12)",169.77216701503622,3.0,1.0,0.0,0.0,0.0,0.0,12.0
944,FOODS_3_141,"(2, 0, 0)","(0, 0, 1, 12)",448.0106485038737,2.0,0.0,0.0,0.0,0.0,1.0,12.0
945,FOODS_3_179,"(2, 0, 0)","(0, 0, 0, 12)",361.66199645711714,2.0,0.0,0.0,0.0,0.0,0.0,12.0
946,FOODS_3_186,"(2, 0, 1)","(0, 0, 1, 12)",388.493083616043,2.0,0.0,1.0,0.0,0.0,1.0,12.0
947,FOODS_3_198,"(2, 0, 0)","(0, 0, 0, 12)",242.6940286936302,2.0,0.0,0.0,0.0,0.0,0.0,12.0
948,FOODS_3_216,"(2, 0, 0)","(0, 1, 0, 12)",274.84094463065423,2.0,0.0,0.0,0.0,1.0,0.0,12.0
949,FOODS_3_261,"(2, 0, 0)","(1, 0, 0, 12)",483.68127264446906,2.0,0.0,0.0,1.0,0.0,0.0,12.0
950,FOODS_3_272,"(2, 0, 0)","(0, 0, 0, 12)",315.0175785592146,2.0,0.0,0.0,0.0,0.0,0.0,12.0
951,FOODS_3_279,"(3, 1, 0)","(1, 0, 0, 12)",456.76214649792496,3.0,1.0,0.0,1.0,0.0,0.0,12.0
952,FOODS_3_286,"(2, 0, 0)","(0, 0, 0, 12)",465.5690715245903,2.0,0.0,0.0,0.0,0.0,0.0,12.0
953,FOODS_3_328,"(3, 1, 1)","(0, 0, 0, 12)",461.6604928319679,3.0,1.0,1.0,0.0,0.0,0.0,12.0
954,FOODS_3_333,"(2, 0, 2)","(0, 1, 0, 12)",10.0,2.0,0.0,2.0,0.0,1.0,0.0,12.0
955,FOODS_3_480,"(0, 1, 0)","(0, 0, 0, 12)",467.3215812132978,0.0,1.0,0.0,0.0,0.0,0.0,12.0
956,FOODS_3_488,"(2, 0, 0)","(0, 0, 0, 12)",420.0795788976095,2.0,0.0,0.0,0.0,0.0,0.0,12.0
957,FOODS_3_559,"(4, 1, 2)","(0, 0, 1, 12)",430.78019923305317,4.0,1.0,2.0,0.0,0.0,1.0,12.0
958,FOODS_3_599,,,,,,,,,,
959,FOODS_3_609,"(2, 0, 0)","(0, 0, 0, 12)",397.6126091771404,2.0,0.0,0.0,0.0,0.0,0.0,12.0
960,FOODS_3_612,"(2, 0, 0)","(0, 0, 1, 12)",428.5144262172412,2.0,0.0,0.0,0.0,0.0,1.0,12.0
961,FOODS_3_623,"(1, 0, 0)","(0, 0, 0, 12)",302.1326296112349,1.0,0.0,0.0,0.0,0.0,0.0,12.0
962,FOODS_3_759,"(1, 0, 0)","(0, 0, 0, 12)",281.5168109729775,1.0,0.0,0.0,0.0,0.0,0.0,12.0
963,FOODS_3_791,"(5, 1, 1)","(0, 0, 0, 12)",312.4559768897721,5.0,1.0,1.0,0.0,0.0,0.0,12.0
964,FOODS_3_812,"(5, 0, 0)","(0, 0, 0, 12)",523.0064122435156,5.0,0.0,0.0,0.0,0.0,0.0,12.0
965,FOODS_3_817,"(3, 1, 0)","(0, 0, 0, 12)",443.9004043111268,3.0,1.0,0.0,0.0,0.0,0.0,12.0
966,FOODS_3_824,"(3, 1, 0)","(0, 0, 0, 12)",460.29221060670113,3.0,1.0,0.0,0.0,0.0,0.0,12.0
967,FOODS_3_826,"(1, 1, 0)","(1, 0, 0, 12)",294.38660168557124,1.0,1.0,0.0,1.0,0.0,0.0,12.0
968,HOBBIES_1_105,"(2, 0, 0)","(0, 0, 0, 12)",429.11203054927404,2.0,0.0,0.0,0.0,0.0,0.0,12.0
969,HOBBIES_1_126,"(0, 1, 0)","(0, 0, 0, 12)",124.41007517205125,0.0,1.0,0.0,0.0,0.0,0.0,12.0
970,HOBBIES_1_132,"(5, 0, 1)","(0, 0, 0, 12)",478.9209788239348,5.0,0.0,1.0,0.0,0.0,0.0,12.0
971,HOBBIES_1_149,"(2, 0, 0)","(0, 0, 0, 12)",410.99153314830164,2.0,0.0,0.0,0.0,0.0,0.0,12.0
972,HOBBIES_1_150,"(2, 0, 0)","(1, 0, 0, 12)",509.21723133003076,2.0,0.0,0.0,1.0,0.0,0.0,12.0
973,HOBBIES_1_215,"(5, 0, 0)","(2, 0, 0, 12)",466.2236455645431,5.0,0.0,0.0,2.0,0.0,0.0,12.0
974,HOBBIES_1_275,"(0, 1, 0)","(0, 0, 0, 12)",303.71425466191783,0.0,1.0,0.0,0.0,0.0,0.0,12.0
975,HOBBIES_1_319,"(0, 1, 0)","(0, 0, 0, 12)",568.4085373716688,0.0,1.0,0.0,0.0,0.0,0.0,12.0
976,HOBBIES_1_321,"(0, 1, 2)","(0, 0, 0, 12)",431.52483042555804,0.0,1.0,2.0,0.0,0.0,0.0,12.0
977,HOBBIES_1_324,"(1, 1, 0)","(0, 0, 0, 12)",446.7555496336244,1.0,1.0,0.0,0.0,0.0,0.0,12.0
978,HOBBIES_1_332,"(1, 0, 3)","(0, 0, 1, 12)",304.4852329968645,1.0,0.0,3.0,0.0,0.0,1.0,12.0
979,HOBBIES_1_334,"(2, 0, 2)","(0, 1, 0, 12)",12.0,2.0,0.0,2.0,0.0,1.0,0.0,12.0
980,HOBBIES_1_367,"(5, 0, 0)","(1, 0, 0, 12)",495.70328591261097,5.0,0.0,0.0,1.0,0.0,0.0,12.0
981,HOBBIES_1_384,"(2, 0, 0)","(0, 0, 0, 12)",349.54144312276816,2.0,0.0,0.0,0.0,0.0,0.0,12.0
982,HOBBIES_1_409,"(1, 0, 2)","(0, 0, 0, 12)",436.9718289241024,1.0,0.0,2.0,0.0,0.0,0.0,12.0
983,HOUSEHOLD_1_030,"(1, 0, 0)","(0, 0, 0, 12)",337.53166602546594,1.0,0.0,0.0,0.0,0.0,0.0,12.0
984,HOUSEHOLD_1_047,"(2, 0, 1)","(1, 0, 0, 12)",379.1329949323198,2.0,0.0,1.0,1.0,0.0,0.0,12.0
985,HOUSEHOLD_1_065,"(5, 0, 0)","(0, 0, 0, 12)",452.5997915991906,5.0,0.0,0.0,0.0,0.0,0.0,12.0
986,HOUSEHOLD_1_088,"(3, 1, 0)","(0, 0, 0, 12)",393.90861716499273,3.0,1.0,0.0,0.0,0.0,0.0,12.0
987,HOUSEHOLD_1_101,"(2, 0, 0)","(0, 0, 0, 12)",450.2516895100063,2.0,0.0,0.0,0.0,0.0,0.0,12.0
988,HOUSEHOLD_1_162,"(2, 0, 0)","(0, 0, 0, 12)",476.6373167471735,2.0,0.0,0.0,0.0,0.0,0.0,12.0
989,HOUSEHOLD_1_167,"(4, 0, 1)","(0, 0, 0, 12)",327.56449601398765,4.0,0.0,1.0,0.0,0.0,0.0,12.0
990,HOUSEHOLD_1_168,"(1, 1, 0)","(0, 0, 1, 12)",410.39455666598235,1.0,1.0,0.0,0.0,0.0,1.0,12.0
991,HOUSEHOLD_1_182,"(5, 1, 0)","(0, 0, 0, 12)",428.72593611969086,5.0,1.0,0.0,0.0,0.0,0.0,12.0
992,HOUSEHOLD_1_193,"(2, 0, 1)","(0, 1, 0, 12)",60.02099796163994,2.0,0.0,1.0,0.0,1.0,0.0,12.0
993,HOUSEHOLD_1_208,,,,,,,,,,
994,HOUSEHOLD_1_289,"(3, 1, 1)","(0, 0, 0, 12)",435.30145822435736,3.0,1.0,1.0,0.0,0.0,0.0,12.0
995,HOUSEHOLD_1_311,"(1, 0, 2)","(0, 1, 0, 12)",8.0,1.0,0.0,2.0,0.0,1.0,0.0,12.0
996,HOUSEHOLD_1_324,"(3, 0, 0)","(2, 0, 0, 12)",437.6513342136926,3.0,0.0,0.0,2.0,0.0,0.0,12.0
997,HOUSEHOLD_1_371,,,,,,,,,,
998,HOUSEHOLD_1_458,"(1, 0, 0)","(0, 0, 0, 12)",461.5495853728707,1.0,0.0,0.0,0.0,0.0,0.0,12.0
999,HOUSEHOLD_1_469,"(2, 0, 0)","(0, 0, 0, 12)",429.489125261681,2.0,0.0,0.0,0.0,0.0,0.0,12.0
1000,HOUSEHOLD_1_475,"(3, 1, 0)","(0, 0, 1, 12)",426.4479262503076,3.0,1.0,0.0,0.0,0.0,1.0,12.0
1001,HOUSEHOLD_1_519,"(2, 0, 0)","(1, 0, 0, 12)",480.9172389554068,2.0,0.0,0.0,1.0,0.0,0.0,12.0
1002,HOUSEHOLD_1_530,"(0, 1, 0)","(0, 0, 0, 12)",321.8140262247211,0.0,1.0,0.0,0.0,0.0,0.0,12.0
1003,HOUSEHOLD_2_185,"(1, 1, 0)","(0, 0, 0, 12)",307.50589214858945,1.0,1.0,0.0,0.0,0.0,0.0,12.0
1004,HOUSEHOLD_2_212,"(5, 0, 0)","(0, 0, 0, 12)",442.33074715815826,5.0,0.0,0.0,0.0,0.0,0.0,12.0
1005,HOUSEHOLD_2_248,,,,,,,,,,
1006,HOUSEHOLD_2_256,"(1, 1, 3)","(0, 0, 0, 12)",494.21389083143606,1.0,1.0,3.0,0.0,0.0,0.0,12.0
1007,HOUSEHOLD_2_371,"(5, 0, 0)","(1, 0, 0, 12)",522.1672165706352,5.0,0.0,0.0,1.0,0.0,0.0,12.0
